amount,transaction_hour,foreign_transaction,location_mismatch,device_trust_score,velocity_last_24h,cardholder_age,merchant_category_encoded,is_fraud
-0.7692552814807765,-0.8080014256577361,-0.3305485449121484,3.280961121737491,0.9308661555576762,-0.0054720985359835534,0.5070839057211263,0.7800409586252682,0
-0.6770486780434158,-0.8080014256577361,-0.3305485449121484,-0.3047887380849036,-0.9303078033699979,-0.0054720985359835534,-1.6969753505990908,-1.253027860382667,0
-0.7504819941266769,-1.675479303301417,-0.3305485449121484,-0.3047887380849036,-1.6747773869410674,-0.0054720985359835534,-1.229447629561469,1.4099607389781665,0
1.267417453910311,1.6498525609993597,-0.3305485449121484,-0.3047887380849036,1.6288063901555538,-0.7003417538989873,-0.6283405596559553,-0.9414687658364019,0
-0.8884771033057438,-1.675479303301417,-0.3305485449121484,-0.3047887380849036,1.3496302963164029,-0.7003417538989873,-1.029078606259631,0.7800409586252682,0
-0.260659453954776,-1.0971607182056298,-0.3305485449121484,-0.3047887380849036,0.9308661555576762,-1.3952114092619912,-0.22760251305227938,-0.9414687658364019,0
-0.13256610914235323,-0.5188421331098425,-0.3305485449121484,-0.3047887380849036,0.1398672230134147,-0.0054720985359835534,-0.8954992573917391,0.016847760187084216,0
0.677547028692782,1.505272914725413,-0.3305485449121484,-0.3047887380849036,-1.2560132461823408,-0.7003417538989873,0.7074529290229642,0.016847760187084216,0
-0.5113515228906169,-0.6634217793837893,-0.3305485449121484,-0.3047887380849036,1.7218650881019375,-0.0054720985359835534,0.10634585911745047,-1.253027860382667,0
0.9161051436070708,0.6377950370817321,-0.3305485449121484,-0.3047887380849036,0.6516900617185251,-0.0054720985359835534,-0.29439218748622537,-0.9414687658364019,0
-0.7115045286140497,0.34863574453383844,-0.3305485449121484,-0.3047887380849036,-0.09277952185254454,0.6893975568270202,1.0414013011926941,-0.9414687658364019,0
0.7999168102874916,0.782374683355679,-0.3305485449121484,-0.3047887380849036,0.7447487596649087,-0.7003417538989873,0.17313553355139644,0.7800409586252682,0
-0.29717578728378663,-0.8080014256577361,-0.3305485449121484,-0.3047887380849036,-0.3254262667185038,-0.0054720985359835534,1.44213934779637,-0.9414687658364019,0
1.0832904251964752,1.6498525609993597,-0.3305485449121484,-0.3047887380849036,0.9308661555576762,1.384267212190024,0.0395561846835045,0.016847760187084216,0
-0.9437667239888539,-0.085103194288002,-0.3305485449121484,-0.3047887380849036,0.6051607127453332,0.6893975568270202,-0.027233489750441476,0.016847760187084216,0
0.8011759941953883,-0.22968284056194882,-0.3305485449121484,-0.3047887380849036,-0.18583821979892823,-0.0054720985359835534,-1.229447629561469,-1.253027860382667,0
-0.4373458504855844,-0.085103194288002,-0.3305485449121484,-0.3047887380849036,0.8378074576112925,-1.3952114092619912,-1.296237303995415,-0.9414687658364019,0
1.714942861903311,-0.22968284056194882,3.0252742460741295,-0.3047887380849036,-0.6046023605576549,1.384267212190024,-0.4947612107880633,1.4099607389781665,0
-0.18236110913645856,0.34863574453383844,-0.3305485449121484,-0.3047887380849036,0.27945526993299025,0.6893975568270202,0.5070839057211263,-0.9414687658364019,0
-0.9232191320372632,0.05947645198594481,-0.3305485449121484,-0.3047887380849036,-0.2323675687721201,-0.7003417538989873,-1.6969753505990908,-1.253027860382667,0
0.6863040804158832,1.0715339759035725,-0.3305485449121484,-0.3047887380849036,1.6288063901555538,2.7740065229160313,1.308559998928478,-1.253027860382667,0
1.660111126277618,0.6377950370817321,-0.3305485449121484,-0.3047887380849036,-1.3956012931019164,-0.7003417538989873,1.174980650060586,1.4099607389781665,0
-0.05833149420861222,-0.6634217793837893,-0.3305485449121484,-0.3047887380849036,1.2100422493968273,1.384267212190024,-0.42797153635411733,0.7800409586252682,0
-1.0027766607634776,-1.5308996570274702,-0.3305485449121484,-0.3047887380849036,0.6982194106917169,-0.0054720985359835534,-0.8954992573917391,1.4099607389781665,0
-0.40117293094963663,1.360693268451466,-0.3305485449121484,-0.3047887380849036,0.04680852506703101,-0.7003417538989873,-0.4947612107880633,-0.9414687658364019,0
0.3395133850546368,-0.6634217793837893,-0.3305485449121484,-0.3047887380849036,0.3259846189061821,-0.0054720985359835534,-0.4947612107880633,1.4099607389781665,0
-0.22076621832731458,-0.6634217793837893,-0.3305485449121484,-0.3047887380849036,-1.6747773869410674,-0.7003417538989873,1.508929022230316,-1.253027860382667,0
-0.2629488792418614,-1.2417403644795766,-0.3305485449121484,-0.3047887380849036,1.4426889942627865,0.6893975568270202,0.37350455685323436,-0.9414687658364019,0
-0.8341604883696448,-1.0971607182056298,-0.3305485449121484,-0.3047887380849036,-0.2323675687721201,-0.7003417538989873,1.241770324494532,1.4099607389781665,0
-0.8806358216974766,-0.952581071931683,-0.3305485449121484,-0.3047887380849036,0.5586313637721414,0.6893975568270202,1.6425083710982078,1.4099607389781665,0
2.0069018216388645,1.6498525609993597,-0.3305485449121484,-0.3047887380849036,1.3496302963164029,-0.7003417538989873,-1.0958682806935771,-0.9414687658364019,0
-0.5423159998984456,-0.8080014256577361,-0.3305485449121484,-0.3047887380849036,-0.9768371523431897,0.6893975568270202,0.3067148824192884,-1.253027860382667,0
0.6852166034045177,0.9269543296296258,-0.3305485449121484,-0.3047887380849036,1.256571598370019,-0.7003417538989873,1.44213934779637,0.016847760187084216,0
-0.7785846895256492,0.9269543296296258,-0.3305485449121484,-0.3047887380849036,-0.3719556156916956,-0.0054720985359835534,-0.027233489750441476,0.7800409586252682,0
-0.11207575282293968,0.6377950370817321,-0.3305485449121484,-0.3047887380849036,-0.7441904074772304,1.384267212190024,-1.6969753505990908,0.016847760187084216,0
-0.7040066607988453,0.34863574453383844,3.0252742460741295,-0.3047887380849036,0.04680852506703101,-0.0054720985359835534,-0.9622889318256851,-0.9414687658364019,0
0.08979432186580714,1.505272914725413,-0.3305485449121484,3.280961121737491,-1.4886599910483,1.384267212190024,1.1081909756266402,1.4099607389781665,0
-0.4386050343934813,-0.37426248683589564,-0.3305485449121484,-0.3047887380849036,-1.0233665013163815,0.6893975568270202,-1.229447629561469,-0.9414687658364019,0
-0.9582473389296684,0.34863574453383844,-0.3305485449121484,-0.3047887380849036,1.02392485350406,-0.0054720985359835534,1.0414013011926941,-0.9414687658364019,0
-0.3815983447450572,1.360693268451466,-0.3305485449121484,-0.3047887380849036,0.3259846189061821,-0.7003417538989873,0.3067148824192884,-1.253027860382667,0
-0.9057050285910606,-1.0971607182056298,-0.3305485449121484,-0.3047887380849036,-0.9768371523431897,0.6893975568270202,0.3067148824192884,1.4099607389781665,0
-0.24635054591049288,-0.37426248683589564,-0.3305485449121484,-0.3047887380849036,0.04680852506703101,-1.3952114092619912,0.17313553355139644,0.016847760187084216,0
-0.48628231599703275,0.49321539080778526,-0.3305485449121484,-0.3047887380849036,0.23292592095979842,0.6893975568270202,-1.496606327297253,0.7800409586252682,0
-0.8330157757261023,-0.6634217793837893,-0.3305485449121484,-0.3047887380849036,-1.4886599910483,2.0791368675530277,-0.027233489750441476,0.7800409586252682,0
-0.8232284826238125,0.782374683355679,-0.3305485449121484,-0.3047887380849036,1.1635129004236353,-0.0054720985359835534,0.5738735801550723,0.7800409586252682,0
-0.8155016722798997,-1.2417403644795766,-0.3305485449121484,-0.3047887380849036,0.977395504530868,2.0791368675530277,-0.42797153635411733,0.016847760187084216,0
-0.023074344787498383,1.505272914725413,-0.3305485449121484,-0.3047887380849036,-0.558073011584463,-0.7003417538989873,0.6406632545890183,0.016847760187084216,0
0.11795425289695632,-0.085103194288002,3.0252742460741295,-0.3047887380849036,0.8843368065844843,-1.3952114092619912,-1.1626579551275231,-0.9414687658364019,0
0.3020812816107919,-0.8080014256577361,3.0252742460741295,-0.3047887380849036,-0.6511317095308468,-0.0054720985359835534,-0.09402316418438744,-1.253027860382667,0
-0.466936672321162,-0.5188421331098425,-0.3305485449121484,-0.3047887380849036,1.4892183432359782,-1.3952114092619912,0.10634585911745047,0.7800409586252682,0
0.132034218412531,0.34863574453383844,3.0252742460741295,-0.3047887380849036,1.2100422493968273,-1.3952114092619912,0.4402942312871803,1.4099607389781665,0
-0.21069274706413912,-1.0971607182056298,-0.3305485449121484,-0.3047887380849036,-1.442130642075108,-0.0054720985359835534,-1.429816652863307,0.016847760187084216,0
0.18326010921106464,-0.37426248683589564,-0.3305485449121484,-0.3047887380849036,-1.5817186889946837,-0.7003417538989873,0.6406632545890183,0.7800409586252682,0
-0.9983122814536612,-0.8080014256577361,-0.3305485449121484,-0.3047887380849036,0.9308661555576762,-0.7003417538989873,-1.6969753505990908,0.016847760187084216,0
-0.66159505735559,0.05947645198594481,3.0252742460741295,-0.3047887380849036,1.3961596452895946,-0.7003417538989873,0.10634585911745047,0.016847760187084216,0
0.3154171839080639,-0.085103194288002,-0.3305485449121484,-0.3047887380849036,1.256571598370019,-0.7003417538989873,-0.16081283861833343,-1.253027860382667,0
